date;cod_ibge;rcl_bimestral
2020-10-01;2301802;3,84570553086033e+06
2020-10-01;2301851;8,88311227795793e+06
2020-10-01;2301901;3,94463711391044e+07
2020-10-01;2302008;7,94666349448482e+06
2020-10-01;2302057;7,11967789762843e+06
2020-10-01;2302107;1,43243201363712e+07
2020-10-01;2302206;2,07548847319729e+07
2020-10-01;2302305;1,12670232178207e+07
2020-10-01;2302404;1,78421482783675e+07
2020-10-01;2302503;2,52462732656342e+07
2020-10-01;2302602;2,41174920299914e+07
2020-10-01;2302701;1,02392613711642e+07
2020-10-01;2302800;3,00573105065305e+07
2020-10-01;2302909;7,61572345291987e+06
2020-10-01;2303006;8,05193342115452e+06
2020-10-01;2303105;8,18448210000920e+06
2020-10-01;2303204;1,03761115849849e+07
2020-10-01;2303402;7,67700173342655e+06
2020-10-01;2303501;2,90916327853743e+07
2020-10-01;2303600;5,91630569364462e+06
2020-10-01;2303659;5,81013052333665e+06
2020-10-01;2303709;1,26058217678348e+08
2020-10-01;2303808;9,65891361250763e+06
2020-10-01;2303907;5,48615527446325e+06
2020-10-01;2303931;5,82463457133756e+06
2020-10-01;2303956;9,27082783933214e+06
2020-10-01;2304004;9,69116613847063e+06
2020-10-01;2304103;3,29517920787375e+07
2020-10-01;2304202;5,13512302575191e+07
2020-10-01;2304236;7,64153555172471e+06
2020-10-01;2304251;1,18010265363420e+07
2020-10-01;2304269;4,50202275460510e+06
2020-10-01;2304277;3,59336720760347e+06
2020-10-01;2304285;5,81669113325373e+07
2020-10-01;2304301;8,93991630055883e+06
2020-10-01;2304400;1,18338814435276e+09
2020-10-01;2304459;7,91151409885949e+06
2020-10-01;2304509;7,23264264644164e+06
2020-10-01;2304608;4,09806400390563e+06
2020-10-01;2304657;7,25923946698134e+06
2020-10-01;2304707;1,98448741980550e+07
2020-10-01;2304806;3,57972058805457e+06
2020-10-01;2304954;9,89174440744033e+06
2020-10-01;2305001;1,61687516209234e+07
2020-10-01;2305100;5,04072658437094e+06
2020-10-01;2305209;7,40382697974635e+06
2020-10-01;2305233;3,46327242546211e+07
2020-10-01;2305266;5,46713359155745e+06
2020-10-01;2305332;6,09674854594759e+06
2020-10-01;2305357;1,33378776238317e+07
2020-10-01;2305407;2,50516914376272e+07
2020-10-01;2305506;4,71747474744496e+07
2020-10-01;2305605;9,88887419830327e+06
2020-10-01;2305704;5,41350787620939e+06
2020-10-01;2305803;1,78187209619782e+07
2020-10-01;2305902;1,38827134686172e+07
2020-10-01;2306009;7,13704348774051e+06
2020-10-01;2306108;1,08300760918193e+07
2020-10-01;2306207;4,13255750036560e+06
2020-10-01;2306256;1,70975493884165e+07
2020-10-01;2306306;1,74317345612599e+07
2020-10-01;2306405;4,80545219266874e+07
2020-10-01;2306504;8,42785059578215e+06
2020-10-01;2306553;2,11627238818263e+07
2020-10-01;2306603;1,12834448871681e+07
2020-10-01;2306702;8,10030779808041e+06
2020-10-01;2306801;6,24223882157172e+06
2020-10-01;2307007;1,36325993051767e+07
2020-10-01;2307106;1,06034519027595e+07
2020-10-01;2307205;6,41746573627562e+06
2020-10-01;2307254;1,31213013753777e+07
2020-10-01;2307304;9,05207881563923e+07
2020-10-01;2307403;1,04507990524944e+07
2020-10-01;2307502;1,05403680232626e+07
2020-10-01;2307601;2,52062330400873e+07
2020-10-01;2307635;7,93180341804020e+06
2020-10-01;2307650;1,26962042248150e+08
2020-10-01;2307700;4,03589911491306e+07
2020-10-01;2307908;5,40610577553791e+06
2020-10-01;2308005;1,22032159053333e+07
2020-10-01;2308104;1,65667287944003e+07
2020-10-01;2308302;9,79877844402711e+06
2020-10-01;2308377;5,55389836075524e+06
2020-10-01;2308401;1,26691257615271e+07
2020-10-01;2308500;1,52918966479807e+07
2020-10-01;2308609;7,74668844214271e+06
2020-10-01;2308708;2,46108445268052e+07
2020-10-01;2308906;8,63451166195064e+06
2020-10-01;2309102;5,01411021068588e+06
2020-10-01;2309201;6,78034756789731e+06
2020-10-01;2309300;1,23821518988861e+07
2020-10-01;2309409;1,12791195492832e+07
2020-10-01;2309458;9,71159176442798e+06
2020-10-01;2309607;2,36245306798239e+07
2020-10-01;2309706;2,61061036561572e+07
2020-10-01;2309805;5,44876148549377e+06
2020-10-01;2309904;3,90497668309015e+06
2020-10-01;2310001;4,19174047502773e+06
2020-10-01;2310100;5,25149406228143e+06
2020-10-01;2310209;1,66128159034192e+07
2020-10-01;2310258;1,25621833605474e+07
2020-10-01;2310407;4,82171248366899e+06
2020-10-01;2310506;1,49946878442297e+07
2020-10-01;2310704;1,61760761161240e+07
2020-10-01;2310852;9,11889586999173e+06
2020-10-01;2310902;7,01739497559677e+06
2020-10-01;2311108;7,51519723654763e+06
2020-10-01;2311231;4,27416396445601e+06
2020-10-01;2311306;3,14825439187517e+07
2020-10-01;2311355;6,99713447323038e+06
2020-10-01;2311405;3,21433113462652e+07
2020-10-01;2311504;1,00641094555430e+07
2020-10-01;2311702;7,59802894498853e+06
2020-10-01;2311801;2,83422086753063e+07
2020-10-01;2311900;6,41224365429952e+06
2020-10-01;2311959;8,23232224062220e+06
2020-10-01;2312007;1,10252300900786e+07
2020-10-01;2312106;7,09310991483789e+06
2020-10-01;2312205;1,70062762898524e+07
2020-10-01;2312304;1,66956075216317e+07
2020-10-01;2312403;5,67683812573478e+07
2020-10-01;2312502;3,87152899728609e+06
2020-10-01;2312601;4,76018369680548e+06
2020-10-01;2312700;1,02908936600915e+07
2020-10-01;2312809;3,95202214744943e+06
2020-10-01;2312908;1,27758832554872e+08
2020-10-01;2313005;8,69704862908593e+06
2020-10-01;2313104;1,17991525641476e+07
2020-10-01;2313252;4,14249736483347e+06
2020-10-01;2313302;2,26955985838971e+07
2020-10-01;2313351;8,34276892532829e+06
2020-10-01;2313401;3,82178414270533e+07
2020-10-01;2313500;2,51498324633543e+07
2020-10-01;2313559;6,60619150192408e+06
2020-10-01;2313609;1,39494615007853e+07
2020-10-01;2313708;3,43098721183192e+06
2020-10-01;2313757;7,74344571837140e+06
2020-10-01;2313807;8,77884546532750e+06
2020-10-01;2313906;6,89223604585495e+06
2020-10-01;2314003;3,84880965548945e+06
2020-10-01;2314102;1,99243168795594e+07
2020-12-01;2300101;6,12639491076287e+06
2020-12-01;2300150;8,55464530203736e+06
2020-12-01;2300200;2,85946290786311e+07
2020-12-01;2300309;2,27637063411870e+07
2020-12-01;2300408;9,15973252469324e+06
2020-12-01;2300705;9,42539723356430e+06
2020-12-01;2300754;2,09584288980891e+07
2020-12-01;2300903;7,20341151487853e+06
2020-12-01;2301000;6,11799977336217e+07
2020-12-01;2301109;3,73516311749907e+07
2020-12-01;2301208;1,35111650935146e+07
2020-12-01;2301307;1,13462046900890e+07
2020-12-01;2301406;6,59522902783372e+06
2020-12-01;2301604;1,44100192605066e+07
2020-12-01;2301703;1,22754255214087e+07
2020-12-01;2301802;4,50717341043533e+06
2020-12-01;2301851;9,33390105279974e+06
2020-12-01;2301901;4,90608383901035e+07
2020-12-01;2302008;9,29532513645746e+06
2020-12-01;2302057;9,75123485302184e+06
2020-12-01;2302107;1,83459145096488e+07
2020-12-01;2302206;2,28178135310529e+07
2020-12-01;2302404;2,05704291986848e+07
2020-12-01;2302503;2,95769682887376e+07
2020-12-01;2302602;2,99113064404313e+07
2020-12-01;2302701;1,24274576739933e+07
2020-12-01;2302800;3,26739291233988e+07
2020-12-01;2302909;1,02798793108159e+07
2020-12-01;2303006;9,82873596809765e+06
2020-12-01;2303105;9,19362986892067e+06
2020-12-01;2303204;1,40857139281584e+07
2020-12-01;2303402;9,67186471886196e+06
2020-12-01;2303501;3,20712228867365e+07
2020-12-01;2303600;7,97074779930164e+06
2020-12-01;2303659;7,52343026577209e+06
2020-12-01;2303709;1,29252809233124e+08
2020-12-01;2303808;1,24499929603072e+07
2020-12-01;2303907;6,72457627184676e+06
2020-12-01;2303931;6,84971379291025e+06
2020-12-01;2303956;1,20254942030464e+07
2020-12-01;2304004;1,25625092461050e+07
2020-12-01;2304103;4,41826192857927e+07
2020-12-01;2304202;5,47611159186390e+07
2020-12-01;2304236;8,90180300809891e+06
2020-12-01;2304251;1,50034411064549e+07
2020-12-01;2304269;5,34302904190634e+06
2020-12-01;2304277;4,98890418606423e+06
2020-12-01;2304285;6,99249874434702e+07
2020-12-01;2304301;1,00052422416109e+07
2020-12-01;2304400;1,24972370710874e+09
2020-12-01;2304459;9,86730615178637e+06
2020-12-01;2304509;9,11597538488865e+06
2020-12-01;2304608;5,31884904705225e+06
2020-12-01;2304657;9,47390949688238e+06
2020-12-01;2304707;2,36864185838256e+07
2020-12-01;2304806;4,58751046922201e+06
2020-12-01;2304954;1,15560111598306e+07
2020-12-01;2305001;2,19719369959662e+07
2020-12-01;2305100;5,45762984337730e+06
2020-12-01;2305209;8,92503769861959e+06
2020-12-01;2305233;3,77383004381120e+07
2020-12-01;2305266;6,33910324973116e+06
2020-12-01;2305332;7,43927237292100e+06
2020-12-01;2305357;1,58422146688194e+07
2020-12-01;2305407;2,92366628848848e+07
2020-12-01;2305605;1,03752612479463e+07
2020-12-01;2305704;6,91353789196360e+06
2020-12-01;2305803;2,09730980828878e+07
2020-12-01;2305902;2,10937461991667e+07
2020-12-01;2306009;9,15096511696056e+06
2020-12-01;2306108;1,12144045664648e+07
2020-12-01;2306207;4,88428753780493e+06
2020-12-01;2306256;2,65978499994713e+07
2020-12-01;2306306;2,18431445090266e+07
2020-12-01;2306405;6,41936758673650e+07
2020-12-01;2306504;9,32325227006721e+06
2020-12-01;2306553;2,89683195219847e+07
2020-12-01;2306603;1,27619906335389e+07
2020-12-01;2306702;1,10835101202063e+07
2020-12-01;2306801;7,08834645036512e+06
2020-12-01;2307007;1,45524101442200e+07
2020-12-01;2307106;1,17224835800734e+07
2020-12-01;2307205;5,12765350397916e+06
2020-12-01;2307254;1,58066775604655e+07
2020-12-01;2307304;1,10905276845801e+08
2020-12-01;2307403;1,50338173729773e+07
2020-12-01;2307502;1,26846076623106e+07
2020-12-01;2307601;2,71214547382138e+07
2020-12-01;2307635;9,92291130449850e+06
2020-12-01;2307650;1,34694814647357e+08
2020-12-01;2307700;3,88843389689649e+07
2020-12-01;2307908;6,17825589341492e+06
2020-12-01;2308005;1,52862712431652e+07
2020-12-01;2308104;1,89962129494452e+07
2020-12-01;2308302;1,37525381231562e+07
2020-12-01;2308377;7,42161900413285e+06
2020-12-01;2308401;1,87190786749328e+07
2020-12-01;2308500;1,66706362668258e+07
2020-12-01;2308609;1,10201361880098e+07
2020-12-01;2308708;3,00723529348002e+07
2020-12-01;2308906;1,00814982243358e+07
2020-12-01;2309102;6,16474596376967e+06
2020-12-01;2309201;8,50447909651211e+06
2020-12-01;2309300;1,61994601867531e+07
2020-12-01;2309409;1,28748619446184e+07
2020-12-01;2309458;1,65477636967059e+07
2020-12-01;2309607;3,02152564815310e+07
2020-12-01;2309706;3,77799559564148e+07
2020-12-01;2309805;6,51676501122548e+06
2020-12-01;2309904;5,70550158310940e+06
2020-12-01;2310001;5,81626215162582e+06
2020-12-01;2310100;6,21810654716895e+06
2020-12-01;2310209;1,82031889925214e+07
2020-12-01;2310258;1,55598251786664e+07
2020-12-01;2310407;6,20718193166876e+06
2020-12-01;2310506;1,85039078439218e+07
2020-12-01;2310704;1,88156112579994e+07
2020-12-01;2310852;1,12786602012510e+07
2020-12-01;2310902;9,69850988782172e+06
2020-12-01;2311108;8,86093239243587e+06
2020-12-01;2311231;4,95506030906803e+06
2020-12-01;2311306;3,51400991650267e+07
2020-12-01;2311355;9,13543772321495e+06
2020-12-01;2311405;3,51220603878931e+07
2020-12-01;2311504;1,19836849984441e+07
2020-12-01;2311702;5,32138995360607e+06
2020-12-01;2311801;3,16218647025703e+07
2020-12-01;2311900;7,97493461211076e+06
2020-12-01;2311959;1,20357908984822e+07
2020-12-01;2312007;1,32011085991436e+07
2020-12-01;2312106;1,00664387686731e+07
2020-12-01;2312205;2,14680100307177e+07
2020-12-01;2312304;2,16202335106145e+07
2020-12-01;2312403;6,29327904301769e+07
2020-12-01;2312502;5,10357968605831e+06
2020-12-01;2312601;5,92594395758682e+06
2020-12-01;2312700;1,14041527168855e+07
2020-12-01;2312809;4,30703044407122e+06
2020-12-01;2312908;1,27851520709841e+08
2020-12-01;2313005;1,06098334668922e+07
2020-12-01;2313104;1,29826360565576e+07
2020-12-01;2313252;4,90410876071717e+06
2020-12-01;2313302;3,00387386403418e+07
2020-12-01;2313351;1,07964042531357e+07
2020-12-01;2313401;3,44352440748524e+07
2020-12-01;2313500;2,69363115464943e+07
2020-12-01;2313559;8,82489190591590e+06
2020-12-01;2313609;1,79308345533541e+07
2020-12-01;2313708;4,13961928133603e+06
2020-12-01;2313757;9,62386633675016e+06
2020-12-01;2313807;9,92818775143102e+06
2020-12-01;2313906;8,08636049601911e+06
2020-12-01;2314003;1,75890823403512e+07
2020-12-01;2314102;2,69281580650092e+07
2021-02-01;2300101;5,31596847190293e+06
2021-02-01;2300150;9,05698318881738e+06
2021-02-01;2300200;2,64994776756797e+07
2021-02-01;2300309;2,11104699282011e+07
2021-02-01;2300408;8,88903087068180e+06
2021-02-01;2300507;6,18158385925006e+06
2021-02-01;2300606;4,89295515101869e+06
2021-02-01;2300705;9,54913526162506e+06
2021-02-01;2300754;1,82988283725343e+07
2021-02-01;2300804;4,57128147704686e+06
2021-02-01;2300903;6,27538723935925e+06
2021-02-01;2301000;5,04865004239410e+07
2021-02-01;2301109;3,44773673748714e+07
2021-02-01;2301208;1,45067939468982e+07
2021-02-01;2301307;1,07068136358949e+07
2021-02-01;2301406;6,17667804443103e+06
2021-02-01;2301604;9,36608503841756e+06
2021-02-01;2301703;1,00428582999371e+07
2021-02-01;2301802;3,67479334941851e+06
2021-02-01;2301851;1,02367143274813e+07
2021-02-01;2301901;4,20743749952058e+07
2021-02-01;2301950;9,94189956923254e+06
2021-02-01;2302008;9,94999028253816e+06
2021-02-01;2302057;8,15104912082982e+06
2021-02-01;2302206;2,25140374597065e+07
2021-02-01;2302305;1,21941033992034e+07
2021-02-01;2302404;2,04794889018333e+07
2021-02-01;2302503;2,62509612556105e+07
2021-02-01;2302602;2,82593426296069e+07
2021-02-01;2302701;1,11388232977614e+07
2021-02-01;2302800;3,42164814541999e+07
2021-02-01;2302909;8,60451639082644e+06
2021-02-01;2303006;9,36100238266184e+06
2021-02-01;2303105;9,18332245635348e+06
2021-02-01;2303204;1,21479681430533e+07
2021-02-01;2303402;8,28859173299113e+06
2021-02-01;2303501;3,34073433539595e+07
2021-02-01;2303600;7,26271175365860e+06
2021-02-01;2303659;7,96532180304376e+06
2021-02-01;2303709;1,24743779416920e+08
2021-02-01;2303808;1,04937406063751e+07
2021-02-01;2303907;6,24919392469537e+06
2021-02-01;2303931;7,55302465617541e+06
2021-02-01;2303956;1,03884301023823e+07
2021-02-01;2304103;3,40883079086798e+07
2021-02-01;2304202;5,46376606841843e+07
2021-02-01;2304236;1,01332994344086e+07
2021-02-01;2304251;1,37621950333468e+07
2021-02-01;2304269;4,65503559023250e+06
2021-02-01;2304285;5,86099126180201e+07
2021-02-01;2304301;9,39624893680597e+06
2021-02-01;2304350;1,01525067980622e+07
2021-02-01;2304400;1,44027574144492e+09
2021-02-01;2304459;9,13707110499409e+06
2021-02-01;2304509;8,53844612832736e+06
2021-02-01;2304608;4,85035342320893e+06
2021-02-01;2304657;9,03777068202556e+06
2021-02-01;2304707;2,47766483388109e+07
2021-02-01;2304806;3,81879892225024e+06
2021-02-01;2304905;6,01706933418846e+06
2021-02-01;2304954;1,13230546507678e+07
2021-02-01;2305001;1,79895832743847e+07
2021-02-01;2305100;4,72310420492524e+06
2021-02-01;2305209;9,80032874589998e+06
2021-02-01;2305233;3,98355772106807e+07
2021-02-01;2305266;6,37377494764958e+06
2021-02-01;2305308;1,19517218521310e+07
2021-02-01;2305332;8,12512155859895e+06
2021-02-01;2305357;1,37487805746178e+07
2021-02-01;2305407;2,65455465367498e+07
2021-02-01;2305506;5,79073638003281e+07
2021-02-01;2305605;1,04023185094006e+07
2021-02-01;2305704;5,54876592258347e+06
2021-02-01;2305803;1,85522140688675e+07
2021-02-01;2305902;1,63614429903303e+07
2021-02-01;2306009;7,69750649575838e+06
2021-02-01;2306108;1,31755092446739e+07
2021-02-01;2306207;4,49937697215576e+06
2021-02-01;2306256;1,98234638193423e+07
2021-02-01;2306306;1,98821507525311e+07
2021-02-01;2306405;5,24286863992400e+07
2021-02-01;2306504;8,89960737002188e+06
2021-02-01;2306553;1,87156669712245e+07
2021-02-01;2306603;1,27717023458845e+07
2021-02-01;2306702;8,78732772133674e+06
2021-02-01;2306801;6,53242006866728e+06
2021-02-01;2307007;1,45862614062154e+07
2021-02-01;2307106;1,27535285606580e+07
2021-02-01;2307205;5,04591025012546e+06
2021-02-01;2307254;1,91793729436955e+07
2021-02-01;2307304;9,83632570416360e+07
2021-02-01;2307403;1,27364161146561e+07
2021-02-01;2307502;1,19779207351532e+07
2021-02-01;2307601;2,58497873803744e+07
2021-02-01;2307635;8,75177969627190e+06
2021-02-01;2307650;1,27594632450978e+08
2021-02-01;2307700;3,88893374211412e+07
2021-02-01;2307908;6,37320965803485e+06
2021-02-01;2308005;1,49504179691057e+07
2021-02-01;2308104;1,93365708888770e+07
2021-02-01;2308203;8,05484795499658e+06
2021-02-01;2308302;1,06799439479295e+07
2021-02-01;2308351;6,32058779087782e+06
2021-02-01;2308377;6,92276220114116e+06
2021-02-01;2308401;1,63916300429651e+07
2021-02-01;2308500;1,71292706346878e+07
2021-02-01;2308609;8,92608655407881e+06
2021-02-01;2308708;2,81688969392058e+07
2021-02-01;2308906;9,94268122500391e+06
2021-02-01;2309102;5,54346718415118e+06
2021-02-01;2309201;7,55365417427255e+06
2021-02-01;2309300;1,46509718553585e+07
2021-02-01;2309409;1,30648790146001e+07
2021-02-01;2309458;1,14010747418873e+07
2021-02-01;2309607;2,66982811794876e+07
2021-02-01;2309706;3,12045088725402e+07
2021-02-01;2309805;5,82615536396140e+06
2021-02-01;2309904;4,49585681799974e+06
2021-02-01;2310001;4,70286971201596e+06
2021-02-01;2310100;5,47043606875148e+06
2021-02-01;2310209;1,76733145122523e+07
2021-02-01;2310258;1,37185541688759e+07
2021-02-01;2310407;6,48845589518667e+06
2021-02-01;2310506;1,83448610190265e+07
2021-02-01;2310605;5,07635517849732e+06
2021-02-01;2310704;1,72441390840368e+07
2021-02-01;2310852;1,06992285598997e+07
2021-02-01;2310902;9,80581679839166e+06
2021-02-01;2310951;5,47406232544466e+06
2021-02-01;2311108;9,30872458942898e+06
2021-02-01;2311231;4,39208718000347e+06
2021-02-01;2311306;3,35698926636217e+07
2021-02-01;2311355;8,57816874151787e+06
2021-02-01;2311405;3,54269524214935e+07
2021-02-01;2311504;1,23761831587945e+07
2021-02-01;2311603;1,49953306567465e+07
2021-02-01;2311702;8,78147828238858e+06
2021-02-01;2311801;3,17902640467939e+07
2021-02-01;2311900;7,92441971031326e+06
2021-02-01;2311959;8,77870715342404e+06
2021-02-01;2312007;1,26537882981261e+07
2021-02-01;2312106;9,32707746318405e+06
2021-02-01;2312205;1,80002376092501e+07
2021-02-01;2312304;2,02320568537436e+07
2021-02-01;2312403;5,50982307293493e+07
2021-02-01;2312502;4,35522336198640e+06
2021-02-01;2312601;5,52626109861048e+06
2021-02-01;2312700;1,10774333113198e+07
2021-02-01;2312908;1,25509148570323e+08
2021-02-01;2313005;1,08790600897476e+07
2021-02-01;2313104;1,25900705455356e+07
2021-02-01;2313203;1,31518951834704e+07
2021-02-01;2313252;4,76033466390420e+06
2021-02-01;2313302;3,25254443150663e+07
2021-02-01;2313351;9,68478408523811e+06
2021-02-01;2313401;3,81586819299886e+07
2021-02-01;2313500;2,61328903725083e+07
2021-02-01;2313559;7,75360123664695e+06
2021-02-01;2313609;1,67610589198962e+07
2021-02-01;2313708;4,52377477473398e+06
2021-02-01;2313757;1,00508513037402e+07
2021-02-01;2313807;1,05157734157977e+07
2021-02-01;2313906;7,14600230379848e+06
2021-02-01;2314003;2,17147386891559e+07
2021-02-01;2314102;2,49001024475279e+07
2021-04-01;2300101;5,38797791000000e+06
2021-04-01;2300150;6,74212534000000e+06
2021-04-01;2300200;2,55713540100000e+07
2021-04-01;2300309;1,84699393800000e+07
2021-04-01;2300408;6,97260595000000e+06
2021-04-01;2300507;7,94270435000000e+06
2021-04-01;2300606;4,48374723000000e+06
2021-04-01;2300705;7,52863965000000e+06
2021-04-01;2300754;1,67956912400000e+07
2021-04-01;2300804;4,11769572000000e+06
2021-04-01;2300903;5,41237694000000e+06
2021-04-01;2301000;5,69020681000000e+07
2021-04-01;2301109;3,22968271400000e+07
2021-04-01;2301208;1,26585485700000e+07
2021-04-01;2301307;9,25841678000000e+06
2021-04-01;2301406;5,49640830000000e+06
2021-04-01;2301604;8,50986176000000e+06
2021-04-01;2301703;8,66767128000000e+06
2021-04-01;2301802;3,29770683000000e+06
2021-04-01;2301851;8,78392759000000e+06
2021-04-01;2301901;4,51268028900000e+07
2021-04-01;2301950;8,86755299000000e+06
2021-04-01;2302008;7,84104711000000e+06
2021-04-01;2302057;7,25648416000000e+06
2021-04-01;2302206;2,03017132900000e+07
2021-04-01;2302305;1,09515161200000e+07
2021-04-01;2302404;1,77297665400000e+07
2021-04-01;2302503;2,65552828100000e+07
2021-04-01;2302602;2,43245959200000e+07
2021-04-01;2302701;1,03573149100000e+07
2021-04-01;2302800;3,08580157300000e+07
2021-04-01;2302909;7,91644622000000e+06
2021-04-01;2303006;8,26883866000000e+06
2021-04-01;2303105;7,91721244000000e+06
2021-04-01;2303204;1,08647094200000e+07
2021-04-01;2303402;7,33827748000000e+06
2021-04-01;2303501;2,98057274500000e+07
2021-04-01;2303600;6,18032355000000e+06
2021-04-01;2303659;6,63856427000000e+06
2021-04-01;2303709;1,22605049330000e+08
2021-04-01;2303808;9,73760988000000e+06
2021-04-01;2303907;5,45694779000000e+06
2021-04-01;2303931;6,14731879000000e+06
2021-04-01;2303956;9,60156462000000e+06
2021-04-01;2304103;3,18595121600000e+07
2021-04-01;2304202;5,10999495900000e+07
2021-04-01;2304236;1,00089009100000e+07
2021-04-01;2304251;1,23272477200000e+07
2021-04-01;2304269;4,36462878000000e+06
2021-04-01;2304285;7,31735812200000e+07
2021-04-01;2304301;8,55317799000000e+06
2021-04-01;2304350;9,32448815000000e+06
2021-04-01;2304400;1,16184843190000e+09
2021-04-01;2304459;9,08923896000000e+06
2021-04-01;2304509;7,64117096000000e+06
2021-04-01;2304608;4,28499478000000e+06
2021-04-01;2304657;7,72095357000000e+06
2021-04-01;2304707;2,07847691400000e+07
2021-04-01;2304806;3,46876365000000e+06
2021-04-01;2304905;5,50256621000000e+06
2021-04-01;2304954;9,97217558000000e+06
2021-04-01;2305001;1,61631804400000e+07
2021-04-01;2305100;4,42143843000000e+06
2021-04-01;2305209;8,09720937000000e+06
2021-04-01;2305233;3,39752153500000e+07
2021-04-01;2305266;5,71947020000000e+06
2021-04-01;2305308;1,04824968800000e+07
2021-04-01;2305332;6,64779683000000e+06
2021-04-01;2305357;1,39166465600000e+07
2021-04-01;2305407;2,45805088300000e+07
2021-04-01;2305506;4,67905173900000e+07
2021-04-01;2305605;9,22669424000000e+06
2021-04-01;2305704;4,83063624000000e+06
2021-04-01;2305803;1,74832516000000e+07
2021-04-01;2305902;1,51276656900000e+07
2021-04-01;2306009;7,22642577000000e+06
2021-04-01;2306108;1,08329606300000e+07
2021-04-01;2306207;3,97074118000000e+06
2021-04-01;2306256;2,09410937700000e+07
2021-04-01;2306306;1,74067093300000e+07
2021-04-01;2306405;5,25184200900000e+07
2021-04-01;2306504;7,84995827000000e+06
2021-04-01;2306553;1,88877055800000e+07
2021-04-01;2306603;1,12935762600000e+07
2021-04-01;2306702;8,20374986000000e+06
2021-04-01;2306801;6,05151393000000e+06
2021-04-01;2307007;1,34693303100000e+07
2021-04-01;2307106;1,10916139500000e+07
2021-04-01;2307205;4,16893139000000e+06
2021-04-01;2307254;1,39946504900000e+07
2021-04-01;2307304;1,00737045410000e+08
2021-04-01;2307403;1,03430554600000e+07
2021-04-01;2307502;1,05348441700000e+07
2021-04-01;2307601;3,17438590600000e+07
2021-04-01;2307635;7,83149186000000e+06
2021-04-01;2307650;1,26611283770000e+08
2021-04-01;2307700;3,65273984500000e+07
2021-04-01;2307908;5,51222480000000e+06
2021-04-01;2308005;1,25204045300000e+07
2021-04-01;2308104;1,67943853200000e+07
2021-04-01;2308203;9,05123801000000e+06
2021-04-01;2308302;1,05086342200000e+07
2021-04-01;2308351;5,80841688000000e+06
2021-04-01;2308377;6,41633312000000e+06
2021-04-01;2308401;1,42416538600000e+07
2021-04-01;2308500;1,51390474400000e+07
2021-04-01;2308609;8,00480829000000e+06
2021-04-01;2308708;2,55945743700000e+07
2021-04-01;2308906;8,60445725000000e+06
2021-04-01;2309102;5,91320454000000e+06
2021-04-01;2309201;6,92049676000000e+06
2021-04-01;2309300;1,32363972300000e+07
2021-04-01;2309409;1,13150456100000e+07
2021-04-01;2309458;1,05322249400000e+07
2021-04-01;2309607;2,30325486900000e+07
2021-04-01;2309706;2,88842873000000e+07
2021-04-01;2309805;5,51292812000000e+06
2021-04-01;2309904;4,07784698000000e+06
2021-04-01;2310001;4,46422870000000e+06
2021-04-01;2310100;5,72161976000000e+06
2021-04-01;2310209;1,62180623700000e+07
2021-04-01;2310258;1,31637289700000e+07
2021-04-01;2310407;4,54999566000000e+06
2021-04-01;2310506;1,55191692200000e+07
2021-04-01;2310605;4,56162827000000e+06
2021-04-01;2310704;1,56961332300000e+07
2021-04-01;2310852;9,97621372000000e+06
2021-04-01;2310902;7,32673663000000e+06
2021-04-01;2310951;4,95993292000000e+06
2021-04-01;2311108;7,85202120000000e+06
2021-04-01;2311231;5,69529028000000e+06
2021-04-01;2311306;3,24940125300000e+07
2021-04-01;2311355;7,58449721000000e+06
2021-04-01;2311405;3,17084766500000e+07
2021-04-01;2311504;1,04767217100000e+07
2021-04-01;2311603;1,35466722800000e+07
2021-04-01;2311702;7,79549267000000e+06
2021-04-01;2311801;3,03450676600000e+07
2021-04-01;2311900;6,52841201000000e+06
2021-04-01;2311959;8,18924928000000e+06
2021-04-01;2312007;1,06783894500000e+07
2021-04-01;2312106;9,03620627000000e+06
2021-04-01;2312205;1,55519639300000e+07
2021-04-01;2312304;1,72531900000000e+07
2021-04-01;2312403;5,93696870000000e+07
2021-04-01;2312502;3,46455536000000e+06
2021-04-01;2312601;4,85916982000000e+06
2021-04-01;2312700;9,79646372000000e+06
2021-04-01;2312908;1,21839798210000e+08
2021-04-01;2313005;9,37367273000000e+06
2021-04-01;2313104;1,13313213400000e+07
2021-04-01;2313203;1,01460012500000e+07
2021-04-01;2313252;4,17937840000000e+06
2021-04-01;2313302;2,37566959800000e+07
2021-04-01;2313351;8,44204776000000e+06
2021-04-01;2313401;3,51246375200000e+07
2021-04-01;2313500;2,47533392600000e+07
2021-04-01;2313559;7,23144483000000e+06
2021-04-01;2313609;1,49320623600000e+07
2021-04-01;2313708;3,50700846000000e+06
2021-04-01;2313757;7,88532348000000e+06
2021-04-01;2313807;9,20885876000000e+06
2021-04-01;2314003;1,45798396000000e+07
2021-04-01;2314102;2,13556828400000e+07
