date;cod_ibge;transferencias_de_capital;operacoes_de_credito;investimentos
2018-08-01;2302909;1,18264561034543e+06;0,000000000;1,02969193164918e+06
2018-08-01;2303006;1,79469464536523e+05;0,000000000;8,12876110707714e+05
2018-08-01;2303105;3,51723234726051e+06;0,000000000;9,10173084736099e+06
2018-08-01;2303204;1,54336362832495e+06;0,000000000;3,94946817676998e+06
2018-08-01;2303402;3,45771593071709e+06;0,000000000;2,74843253127015e+06
2018-08-01;2303501;1,94494011574211e+06;0,000000000;4,72405155425317e+06
2018-08-01;2303600;1,83252870081089e+06;0,000000000;4,78858220993312e+06
2018-08-01;2303659;1,60979070751657e+05;0,000000000;2,96079326205721e+05
2018-08-01;2303709;7,89524644306366e+05;0,000000000;2,36543966028001e+07
2018-08-01;2303808;8,31386182213956e+05;0,000000000;2,50625872424000e+06
2018-08-01;2303907;7,30663739041957e+03;0,000000000;3,38803858277149e+05
2018-08-01;2303931;5,01729098450528e+04;0,000000000;8,04692362527252e+05
2018-08-01;2303956;6,04826695501790e+06;0,000000000;7,02205865668846e+06
2018-08-01;2304004;1,97801100311522e+06;0,000000000;5,78155488308751e+06
2018-08-01;2304103;2,40613146459595e+06;0,000000000;5,63854472398971e+06
2018-08-01;2304202;9,12981034787126e+06;0,000000000;9,04160097672795e+06
2018-08-01;2304236;1,46344609774234e+05;0,000000000;3,98001521626020e+06
2018-08-01;2304251;2,93395254615412e+06;0,000000000;2,17004828382177e+06
2018-08-01;2304269;1,59148700442467e+06;0,000000000;2,32097173500390e+06
2018-08-01;2304285;1,17231038251301e+06;0,000000000;5,60001855985532e+06
2018-08-01;2304400;6,41799011407207e+07;60214927,549914114;2,61289791049239e+08
2018-08-01;2304459;2,25057392128710e+06;0,000000000;5,46345190889676e+06
2018-08-01;2304509;1,02864198787500e+06;0,000000000;1,79431797685422e+06
2018-08-01;2304608;3,78107134803997e+05;0,000000000;8,32849549510754e+05
2018-08-01;2304707;6,93375705466916e+06;0,000000000;1,01522856102932e+07
2018-08-01;2304806;9,10596755758579e+05;0,000000000;1,96165124050406e+06
2018-08-01;2304954;2,78693560672803e+06;0,000000000;5,47136181254050e+06
2018-08-01;2305001;3,71265873272660e+05;0,000000000;7,09021541659484e+06
2018-08-01;2305100;6,37453783839943e+05;0,000000000;7,88173365723377e+05
2018-08-01;2305209;1,26329568575818e+06;0,000000000;1,85113704835123e+06
2018-08-01;2305233;4,08828405432254e+06;293459,926549927;6,51475676675501e+06
2018-08-01;2305266;4,55919745835113e+05;0,000000000;4,78793689774768e+05
2018-08-01;2305332;1,01202926297720e+06;0,000000000;2,90865366077323e+06
2018-08-01;2305357;1,40704713659088e+05;0,000000000;2,73673367562113e+06
2018-08-01;2305407;2,23864368355275e+06;0,000000000;2,90964215106859e+06
2018-08-01;2305506;1,17083466598260e+06;0,000000000;6,46496496078836e+06
2018-08-01;2305605;4,86089250003955e+05;0,000000000;7,32747010848482e+05
2018-08-01;2305704;1,66338248636334e+06;0,000000000;7,29805956997682e+05
2018-08-01;2305803;7,19024839653836e+05;0,000000000;5,90965738959328e+06
2018-08-01;2305902;2,92689219548468e+05;0,000000000;3,06337859331069e+06
2018-08-01;2306009;7,91621198574820e+06;0,000000000;6,75953343650005e+06
2018-08-01;2306108;3,13532167101937e+06;0,000000000;5,56400880254327e+06
2018-08-01;2306207;5,33797592790355e+05;0,000000000;1,86507065373517e+06
2018-08-01;2306256;1,25701033111299e+06;0,000000000;2,79468966461964e+06
2018-08-01;2306306;2,09002796303671e+06;0,000000000;2,78897978200919e+06
2018-08-01;2306405;2,42012332639186e+06;0,000000000;1,04349949942654e+07
2018-08-01;2306504;1,19777434461373e+06;0,000000000;1,68690839553954e+06
2018-08-01;2306553;2,23341199884065e+06;0,000000000;8,12580723118707e+06
2018-08-01;2306702;2,89474413470624e+06;0,000000000;3,72535046900927e+06
2018-08-01;2306801;1,52761258048950e+06;0,000000000;1,92372175711555e+06
2018-08-01;2307007;2,87584989734207e+05;0,000000000;3,28658495689995e+05
2018-08-01;2307106;7,63934262977360e+05;0,000000000;1,51679894087045e+06
2018-08-01;2307205;2,01488170576657e+05;0,000000000;0,00000000000000e+00
2018-08-01;2307254;1,99433068981786e+06;0,000000000;9,89403451952058e+06
2018-08-01;2307304;7,31202305217571e+06;0,000000000;2,60180062000947e+07
2018-08-01;2307403;2,70951774339587e+06;0,000000000;3,40567587753959e+06
2018-08-01;2307502;1,06770110530635e+07;0,000000000;2,16940025975814e+07
2018-08-01;2307601;7,25840360294042e+06;0,000000000;4,35905788712538e+06
2018-08-01;2307635;3,02984532451435e+06;0,000000000;3,31350866145405e+06
2018-08-01;2307650;7,86097629538528e+06;0,000000000;5,82484145275851e+07
2018-08-01;2307700;1,68354307740772e+06;0,000000000;9,01660952760036e+06
2018-08-01;2307908;2,74841008425847e+05;0,000000000;1,59216134912923e+06
2018-08-01;2308203;8,18685518910089e+05;0,000000000;1,94871272218020e+06
2018-08-01;2308302;6,69735130786048e+05;0,000000000;1,31396246363211e+06
2018-08-01;2308377;3,83909682821357e+06;0,000000000;1,85505742907336e+06
2018-08-01;2308401;1,59221114006839e+06;0,000000000;9,37694119581008e+06
2018-08-01;2308500;1,04798824208684e+07;0,000000000;1,22441482731881e+07
2018-08-01;2308708;1,52656115075466e+04;0,000000000;6,43946755331567e+06
2018-08-01;2308807;9,52478264076764e+05;0,000000000;2,98857426459265e+06
2018-08-01;2308906;3,74373418883089e+06;0,000000000;4,40197123751525e+06
2018-08-01;2309102;7,97045124943499e+05;0,000000000;1,03753985272205e+06
2018-08-01;2309300;1,61114754719473e+05;0,000000000;2,13075311253485e+06
2018-08-01;2309409;4,58810582095933e+06;0,000000000;6,73185326540075e+06
2018-08-01;2309458;1,17999391355999e+06;0,000000000;2,79845329900743e+06
2018-08-01;2309607;1,46631670354945e+06;0,000000000;7,30801523617788e+06
2018-08-01;2309706;3,60692637321270e+06;0,000000000;1,29380585316111e+07
2018-08-01;2309805;1,22134708406506e+06;0,000000000;1,83338765361204e+06
2018-08-01;2309904;1,68794870308403e+06;0,000000000;5,47333557354980e+05
2018-08-01;2310001;1,80116442799057e+05;0,000000000;4,03545238937895e+05
2018-08-01;2310100;2,27062735430530e+05;0,000000000;9,51696085909353e+05
2018-08-01;2310209;1,43375394717602e+06;0,000000000;4,67441821698435e+06
2018-08-01;2310258;7,99266714920816e+05;0,000000000;3,19880282195896e+06
2018-08-01;2310407;6,34910460866676e+05;0,000000000;5,60392933811959e+05
2018-08-01;2310605;7,23561297411284e+04;0,000000000;1,11441522784306e+06
2018-08-01;2310704;1,59798102396884e+06;0,000000000;6,36532245077828e+06
2018-08-01;2310852;3,16090447620050e+06;0,000000000;1,76159947604417e+06
2018-08-01;2310902;3,25072512401198e+06;0,000000000;3,04707311329248e+06
2018-08-01;2310951;6,39978957830141e+06;0,000000000;3,42391956808421e+06
2018-08-01;2311009;8,89867829793496e+05;0,000000000;1,07014938308421e+06
2018-08-01;2311108;2,29462967147270e+06;0,000000000;3,65981337893335e+06
2018-08-01;2311231;3,09501587762918e+06;0,000000000;4,09199744748007e+06
2018-08-01;2311264;1,26620778589080e+06;0,000000000;2,05093608692732e+06
2018-08-01;2311306;4,72783147792175e+05;0,000000000;4,02867092650662e+06
2018-08-01;2311355;7,51758323900478e+05;0,000000000;1,68223589358139e+06
2018-08-01;2311405;3,63866240637095e+06;0,000000000;1,53472583811257e+07
2018-08-01;2311603;2,80487898687612e+06;0,000000000;1,67463251435146e+06
2018-08-01;2311702;1,92648134365023e+06;0,000000000;3,82480156026977e+06
2018-08-01;2311801;5,08278835890556e+06;0,000000000;9,35326306572516e+06
2018-08-01;2311900;8,68203581655513e+05;0,000000000;1,28439535890621e+06
2018-08-01;2311959;2,10499835243723e+05;0,000000000;2,42602082279204e+06
2018-08-01;2312007;1,53134112594278e+06;0,000000000;1,97855739760173e+06
2018-08-01;2312106;8,50635057596726e+05;0,000000000;1,23133420309993e+05
2018-08-01;2312502;4,25710402160580e+05;0,000000000;7,22282707070241e+05
2018-08-01;2312601;4,64531563256443e+05;0,000000000;3,28712508108279e+03
2018-08-01;2312700;1,13244677498989e+06;0,000000000;2,31427904702331e+06
2018-08-01;2312908;2,52439945572300e+07;0,000000000;4,85862859508118e+07
2018-08-01;2313005;8,33272576616951e+06;0,000000000;5,95269964706981e+06
2018-08-01;2313104;2,71065114862673e+06;0,000000000;1,77120582891897e+06
2018-08-01;2313302;6,98996038684918e+06;0,000000000;1,52457460935802e+07
2018-08-01;2313351;3,32546883228974e+06;0,000000000;5,31504826423484e+06
2018-08-01;2313401;7,61476754231810e+05;0,000000000;5,14279166396570e+06
2018-08-01;2313500;3,40576075741326e+06;0,000000000;4,86248433538918e+06
2018-08-01;2313559;4,11790328024408e+05;0,000000000;7,47084032035178e+05
2018-08-01;2313708;4,98134537116142e+04;0,000000000;3,04219711352580e+04
2018-08-01;2313757;6,58972700523142e+05;0,000000000;3,05997982980690e+06
2018-08-01;2313807;3,40367708034474e+05;0,000000000;2,81990344498131e+06
2018-08-01;2314003;2,29001171102489e+06;0,000000000;5,89487215989596e+06
2018-08-01;2314102;1,97001769430118e+06;0,000000000;7,19577498815370e+06
2018-10-01;2300101;2,96479673826575e+06;0,000000000;8,51537628423317e+05
2018-10-01;2300150;7,00218796963276e+05;0,000000000;1,07975862898515e+06
2018-10-01;2300200;3,87007629376747e+06;0,000000000;3,08850322254001e+06
2018-10-01;2300309;2,12359258497283e+05;0,000000000;6,96741695169107e+06
2018-10-01;2300408;4,78964931151775e+03;0,000000000;2,28260943955340e+06
2018-10-01;2300606;2,80061319630993e+05;0,000000000;1,17932322271831e+06
2018-10-01;2300705;1,22124418951778e+06;0,000000000;2,86329267099379e+06
2018-10-01;2300754;3,26448759302783e+06;0,000000000;3,37369751305263e+06
2018-10-01;2300903;1,47787174304685e+06;0,000000000;2,69610904145887e+06
2018-10-01;2301000;2,49212642998354e+06;0,000000000;1,84663375268923e+07
2018-10-01;2301109;1,48451563220738e+06;0,000000000;2,98531665762335e+07
2018-10-01;2301208;2,47289662992727e+06;0,000000000;4,84563762926075e+06
2018-10-01;2301307;3,23090847488443e+06;0,000000000;7,31275190841629e+06
2018-10-01;2301406;5,74396103603471e+05;0,000000000;1,18625058472096e+06
2018-10-01;2301505;3,57614552774561e+05;0,000000000;2,47955149395704e+06
2018-10-01;2301604;2,05227233028593e+06;0,000000000;2,77291292748366e+06
2018-10-01;2301802;3,34264966373457e+06;0,000000000;3,14474334884284e+06
2018-10-01;2301851;1,99898651832707e+06;0,000000000;2,35734412774657e+06
2018-10-01;2301901;1,13357526659365e+07;0,000000000;8,72350030276880e+06
2018-10-01;2302057;2,80395082803815e+04;0,000000000;1,56087846009787e+06
2018-10-01;2302107;1,52203981432356e+06;0,000000000;2,11738212507409e+06
2018-10-01;2302206;1,14254634666290e+06;0,000000000;1,36609442858546e+06
2018-10-01;2302305;1,21970255498900e+06;0,000000000;1,20144412008719e+06
2018-10-01;2302404;2,15959100373800e+06;0,000000000;4,99266366961555e+06
2018-10-01;2302503;4,50182316036505e+06;0,000000000;1,08504112353754e+07
2018-10-01;2302602;3,40964591808950e+07;0,000000000;4,00157930507503e+07
2018-10-01;2302701;2,50638358816768e+06;0,000000000;6,31813670537427e+06
2018-10-01;2302800;9,12945010920844e+05;0,000000000;2,23097415200992e+06
2018-10-01;2302909;1,17172447532046e+06;0,000000000;1,15840132981408e+06
2018-10-01;2303006;2,83866108267940e+05;0,000000000;9,98145341114860e+05
2018-10-01;2303105;5,01858443700621e+06;0,000000000;9,13533142340983e+06
2018-10-01;2303204;1,66878501402033e+06;0,000000000;4,62399063114129e+06
2018-10-01;2303402;4,03921840210256e+06;0,000000000;3,04713276142756e+06
2018-10-01;2303501;2,09009691598763e+06;0,000000000;5,05229533165377e+06
2018-10-01;2303600;2,03914398870858e+06;0,000000000;4,85329670497946e+06
2018-10-01;2303659;1,59492510320964e+05;0,000000000;3,84615073306764e+05
2018-10-01;2303709;7,82233782893123e+05;0,000000000;2,79611276603223e+07
2018-10-01;2303808;1,23747890983671e+06;0,000000000;3,29202994196223e+06
2018-10-01;2303907;7,23916428366535e+03;0,000000000;3,35675175727738e+05
2018-10-01;2303931;4,97095883578548e+04;0,000000000;9,15975167857139e+05
2018-10-01;2303956;7,24669475042346e+06;0,000000000;8,71701392082721e+06
2018-10-01;2304004;1,95974507031428e+06;0,000000000;6,11947921421889e+06
2018-10-01;2304103;3,42823109180168e+06;0,000000000;5,82121743465593e+06
2018-10-01;2304202;9,35228741220108e+06;0,000000000;1,55655441292194e+07
2018-10-01;2304236;1,44993191200876e+05;0,000000000;4,42310259819245e+06
2018-10-01;2304251;2,95370292999401e+06;0,000000000;3,05453771984870e+06
2018-10-01;2304269;1,81593691961841e+06;0,000000000;2,82625122697774e+06
2018-10-01;2304285;1,25992429081418e+06;0,000000000;5,92187618046986e+06
2018-10-01;2304400;8,27862069333555e+07;130957745,562934101;3,00641532879156e+08
2018-10-01;2304459;2,60769345379000e+06;0,000000000;6,13568305098809e+06
2018-10-01;2304509;1,01914299853816e+06;0,000000000;1,82082490777353e+06
2018-10-01;2304608;6,31357782945653e+05;0,000000000;8,25158604475213e+05
2018-10-01;2304657;2,05178258789934e+05;0,000000000;6,06650991124310e+06
2018-10-01;2304707;6,86972730952662e+06;0,000000000;1,03212805226730e+07
2018-10-01;2304806;1,40407614229313e+06;0,000000000;2,06663567925264e+06
2018-10-01;2304954;2,76119966368582e+06;0,000000000;5,90232069224618e+06
2018-10-01;2305001;5,78385267813014e+05;0,000000000;1,23785399049236e+07
2018-10-01;2305100;7,57599763154443e+05;0,000000000;7,80894982685508e+05
2018-10-01;2305209;1,41630859324869e+06;0,000000000;2,17152491371288e+06
2018-10-01;2305233;4,81875971720169e+06;290749,972313228;7,34902953945442e+06
2018-10-01;2305266;4,51709557202730e+05;0,000000000;7,96710639221896e+05
2018-10-01;2305332;1,02945165752622e+06;0,000000000;2,88179371296444e+06
2018-10-01;2305357;1,00670960709557e+07;0,000000000;4,27851587867312e+06
2018-10-01;2305407;2,21797093955658e+06;0,000000000;3,82455694171539e+06
2018-10-01;2305506;1,48247669333943e+06;0,000000000;7,92952487087233e+06
2018-10-01;2305605;4,84946457954931e+05;0,000000000;1,02604928076147e+06
2018-10-01;2305704;1,94159425382031e+06;0,000000000;1,71934493167796e+06
2018-10-01;2305803;7,88495280395165e+05;0,000000000;6,70375757414175e+06
2018-10-01;2305902;2,89986382401753e+05;0,000000000;3,14003448304546e+06
2018-10-01;2306009;8,34924170274323e+06;0,000000000;1,00558436958994e+07
2018-10-01;2306108;3,98524672773603e+06;0,000000000;6,76465502673914e+06
2018-10-01;2306207;5,34511822700830e+05;0,000000000;1,97883517500749e+06
2018-10-01;2306256;1,84904537870986e+06;0,000000000;3,95775717862987e+06
2018-10-01;2306306;2,10418757737498e+06;0,000000000;4,04930748563253e+06
2018-10-01;2306405;4,33099402279037e+06;0,000000000;1,10204638228780e+07
2018-10-01;2306504;1,27929723261013e+06;0,000000000;2,15231643880904e+06
2018-10-01;2306553;2,49356697079809e+06;0,000000000;1,10897174673041e+07
2018-10-01;2306702;5,27278275230326e+06;0,000000000;5,28475160563722e+06
2018-10-01;2306801;1,67681385583656e+06;0,000000000;2,01585586269056e+06
2018-10-01;2307007;8,61522651455300e+05;0,000000000;5,96566332117331e+05
2018-10-01;2307106;7,72210336665472e+05;0,000000000;2,49025958688022e+06
2018-10-01;2307205;2,82207709606951e+05;0,000000000;1,01978139240569e+06
2018-10-01;2307254;1,97591405295098e+06;0,000000000;9,82590721397252e+06
2018-10-01;2307304;7,40342167176878e+06;2934013,880734587;2,90228706399276e+07
2018-10-01;2307403;2,68449671522875e+06;0,000000000;4,33759720232414e+06
2018-10-01;2307502;1,09187701491252e+07;0,000000000;2,51065552590603e+07
2018-10-01;2307601;7,19137591085752e+06;0,000000000;4,84874761052546e+06
2018-10-01;2307635;3,36086379763981e+06;0,000000000;4,03300573384598e+06
2018-10-01;2307650;8,93869707801789e+06;0,000000000;6,31504059884262e+07
2018-10-01;2307700;3,26990214068678e+06;0,000000000;1,04421443708205e+07
2018-10-01;2307908;2,72302990496249e+05;0,000000000;1,96664815153407e+06
2018-10-01;2308203;1,27278926898969e+06;0,000000000;3,29358269635344e+06
2018-10-01;2308302;6,80670692239027e+05;0,000000000;1,74027784406473e+06
2018-10-01;2308377;5,27126958105324e+06;0,000000000;4,73557578501106e+06
2018-10-01;2308401;1,91590130419301e+06;0,000000000;6,95980449686000e+06
2018-10-01;2308500;1,07567489463964e+07;0,000000000;1,44148470126198e+07
2018-10-01;2308708;1,51246412937698e+04;0,000000000;8,35544735556002e+06
2018-10-01;2308807;9,43682608269703e+05;0,000000000;3,08589749413432e+06
2018-10-01;2308906;5,52642654671722e+06;0,000000000;6,00004183139309e+06
2018-10-01;2309102;7,90118724543752e+05;0,000000000;1,31946873387122e+06
2018-10-01;2309300;1,59626941315852e+05;0,000000000;2,15357367476994e+06
2018-10-01;2309409;6,88221558423807e+06;0,000000000;8,16784279574978e+06
2018-10-01;2309458;1,43188044931073e+06;0,000000000;3,22349836362834e+06
2018-10-01;2309607;1,51177270146143e+06;0,000000000;7,93786819176696e+06
2018-10-01;2309706;3,63034304573742e+06;0,000000000;1,31391571213801e+07
2018-10-01;2309805;1,35260802074577e+06;0,000000000;1,90663242483901e+06
2018-10-01;2309904;2,00774175372458e+06;0,000000000;9,69545032630881e+05
2018-10-01;2310001;1,78453158401078e+05;0,000000000;4,15320705233625e+05
2018-10-01;2310100;1,35368215261284e+06;0,000000000;1,65928141299642e+06
2018-10-01;2310209;1,43501327257972e+06;0,000000000;6,66161897256229e+06
2018-10-01;2310258;7,91885890404786e+05;0,000000000;4,05583086314453e+06
2018-10-01;2310407;6,29047383363802e+05;0,000000000;6,80930720797462e+05
2018-10-01;2310605;2,66668320866412e+05;0,000000000;1,10412416594701e+06
2018-10-01;2310704;1,72085810292798e+06;0,000000000;8,10470277807737e+06
2018-10-01;2310852;3,15307373188348e+06;0,000000000;2,15853269843543e+06
2018-10-01;2310902;3,68290146031599e+06;0,000000000;3,28233245158172e+06
2018-10-01;2310951;6,98312446561347e+06;0,000000000;4,19091312283413e+06
2018-10-01;2311009;1,47509075133298e+06;0,000000000;1,96739717520649e+06
2018-10-01;2311108;2,49762170539002e+06;0,000000000;7,75785573197442e+06
2018-10-01;2311231;7,56688731897500e+06;0,000000000;5,23887180051181e+06
2018-10-01;2311264;1,53599473977730e+06;0,000000000;4,12775319648123e+06
2018-10-01;2311306;6,27352078358991e+05;0,000000000;5,08764273099044e+06
2018-10-01;2311355;1,09795270921670e+06;0,000000000;2,25828125506826e+06
2018-10-01;2311405;3,66261234000480e+06;0,000000000;1,61102271462097e+07
2018-10-01;2311603;2,77897734577890e+06;0,000000000;2,76735983325386e+06
2018-10-01;2311702;2,51766266427781e+06;0,000000000;6,15232787897167e+06
2018-10-01;2311801;7,41585013121220e+06;0,000000000;1,30517993371143e+07
2018-10-01;2311900;8,60186159985423e+05;0,000000000;1,64488603168778e+06
2018-10-01;2311959;2,08555975558860e+05;0,000000000;2,94526883220836e+06
2018-10-01;2312007;1,94730608213452e+06;0,000000000;1,97331628801749e+06
2018-10-01;2312106;2,82364402633350e+05;0,000000000;1,20259884586192e+05
2018-10-01;2312502;4,21779181562575e+05;0,000000000;8,39839466224007e+05
2018-10-01;2312601;5,17002957984243e+05;0,000000000;1,91147602277098e+05
2018-10-01;2312700;4,46111921064591e+06;0,000000000;4,59919872497072e+06
2018-10-01;2312908;2,98146550462519e+07;0,000000000;5,06745726742698e+07
2018-10-01;2313005;9,33425024806236e+06;0,000000000;1,02111103908161e+07
2018-10-01;2313104;3,37697631100519e+06;0,000000000;2,44808184829245e+06
2018-10-01;2313302;6,96031193956923e+06;0,000000000;1,53027721100002e+07
2018-10-01;2313351;4,28583377425961e+06;0,000000000;8,03002532873476e+06
2018-10-01;2313401;1,90727688611393e+06;0,000000000;5,77350627629907e+06
2018-10-01;2313500;4,31778097172940e+06;0,000000000;6,97772373692097e+06
